listing_name,address,nickname,property_type,bedrooms,bathrooms,accommodates,active,month,airbnb_revenue,airbnb_bookings,airbnb_nights,vrbo_revenue,vrbo_bookings,vrbo_nights,booking_com_revenue,booking_com_bookings,booking_com_nights,direct_revenue,direct_bookings,direct_nights,other_revenue,other_bookings,other_nights,total_revenue,total_bookings,total_nights
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-12,0.0,0,0,2867.83,3,8,2070.31,1,6,0.0,0,0,0.0,0,0,4938.14,4,14
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2026-01,1187.2,3,10,832.95,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2020.15,4,14
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2026-02,633.82,1,5,443.01,1,2,1734.62,1,8,0.0,0,0,0.0,0,0,2811.45,3,15
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2025-09,597.71,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,597.71,1,2
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2025-10,5093.6,6,20,0.0,0,0,187.0,1,1,0.0,0,0,0.0,0,0,5280.6,7,21
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2025-11,900.52,2,4,5191.93,1,28,0.0,0,0,0.0,0,0,0.0,0,0,6092.45,3,32
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2025-12,1351.99,2,9,3939.8,3,14,0.0,0,0,0.0,0,0,0.0,0,0,5291.79,5,23
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2026-01,2529.07,6,19,405.99,1,2,0.0,0,0,0.0,0,0,0.0,0,0,2935.06,7,21
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2026-02,1803.16,3,10,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1803.16,3,10
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2026-03,0.0,0,0,0.0,0,0,1172.0,1,4,0.0,0,0,0.0,0,0,1172.0,1,4
CHI - NOCA - 524,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 524,Apartment,2,2.0,6,True,2026-04,0.0,0,0,1731.8,1,7,0.0,0,0,0.0,0,0,0.0,0,0,1731.8,1,7
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-05,5860.15,3,25,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5860.15,3,25
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-06,900.16,1,2,2948.77,2,9,834.9,1,3,0.0,0,0,0.0,0,0,4683.83,4,14
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-07,5684.19,5,24,711.48,1,3,0.0,0,0,0.0,0,0,0.0,0,0,6395.67,6,27
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-08,1196.01,2,5,3422.19,2,14,0.0,0,0,0.0,0,0,0.0,0,0,4618.2,4,19
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-09,1883.74,2,9,1704.16,2,6,491.26,1,2,0.0,0,0,0.0,0,0,4079.16,5,17
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-10,702.28,1,2,4651.95,3,21,706.0,2,5,0.0,0,0,0.0,0,0,6060.23,6,28
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-11,1801.95,3,14,2668.9,2,13,0.0,0,0,0.0,0,0,0.0,0,0,4470.85,5,27
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2025-12,1157.64,3,8,2776.52,3,11,0.0,0,0,0.0,0,0,0.0,0,0,3934.16,6,19
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2026-01,1783.45,3,19,973.63,1,5,102.0,1,2,610.14,1,7,0.0,0,0,3469.22,6,33
CHI - NOCA - 527,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 527,Apartment,1,1.0,4,True,2026-02,635.6,2,5,0.0,0,0,579.63,1,3,0.0,0,0,0.0,0,0,1215.23,3,8
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-05,3324.57,4,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3324.57,4,11
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-06,2669.44,2,7,1288.65,1,3,0.0,0,0,0.0,0,0,1501.94,1,6,5460.03,4,16
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-07,0.0,0,0,6443.36,4,19,0.0,0,0,0.0,0,0,0.0,0,0,6443.36,4,19
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-08,0.0,0,0,6247.08,4,17,0.0,0,0,0.0,0,0,0.0,0,0,6247.08,4,17
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-09,0.0,0,0,3632.9,3,9,1588.73,1,6,183.87,1,1,0.0,0,0,5405.5,5,16
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-10,0.0,0,0,9838.44,4,42,0.0,0,0,0.0,0,0,0.0,0,0,9838.44,4,42
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2025-12,819.48,1,5,1558.55,2,6,0.0,0,0,0.0,0,0,0.0,0,0,2378.03,3,11
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2026-01,1398.8,4,8,658.96,1,3,380.8,1,3,0.0,0,0,0.0,0,0,2438.56,6,14
CHI - NOCA - 606,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 606,Apartment,2,2.0,6,True,2026-02,0.0,0,0,965.36,1,7,0.0,0,0,0.0,0,0,0.0,0,0,965.36,1,7
CHI - POST - 1003,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1003,Other,8,6.0,10,True,2026-01,1286.08,2,7,0.0,0,0,0.0,0,0,3225.06,1,21,0.0,0,0,4511.14,3,28
CHI - POST - 1003,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1003,Other,8,6.0,10,True,2026-02,0.0,0,0,0.0,0,0,0.0,0,0,2021.12,1,10,0.0,0,0,2021.12,1,10
CHI - POST - 1003,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1003,Other,8,6.0,10,True,2026-03,898.82,1,3,3414.48,2,7,0.0,0,0,0.0,0,0,0.0,0,0,4313.3,3,10
CHI - POST - 1005,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1005,Other,8,6.0,10,True,2026-01,4739.5,2,31,0.0,0,0,405.0,1,5,0.0,0,0,0.0,0,0,5144.5,3,36
CHI - POST - 1005,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1005,Other,8,6.0,10,True,2026-03,0.0,0,0,2287.84,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2287.84,1,4
CHI - POST - 1013,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1013,Other,8,6.0,10,True,2026-01,637.97,1,4,665.13,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1303.1,2,7
CHI - POST - 1013,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 1013,Other,8,6.0,10,True,2026-02,0.0,0,0,5362.99,1,26,0.0,0,0,0.0,0,0,687.48,1,3,6050.47,2,29
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2025-08,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,576.1,1,2,576.1,1,2
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2025-09,0.0,0,0,3656.35,2,10,0.0,0,0,304.8,1,1,0.0,0,0,3961.15,3,11
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2025-10,843.37,2,6,8351.73,5,15,0.0,0,0,0.0,0,0,405.98,1,2,9601.08,8,23
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2025-11,961.32,1,4,4112.93,2,15,0.0,0,0,0.0,0,0,1334.3,1,4,6408.55,4,23
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2025-12,986.95,2,5,2633.37,2,7,0.0,0,0,0.0,0,0,488.38,1,2,4108.7,5,14
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2026-01,758.81,1,6,630.58,1,2,0.0,0,0,0.0,0,0,1002.9,1,6,2392.29,3,14
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2026-02,0.0,0,0,515.82,1,2,0.0,0,0,0.0,0,0,289.49,1,2,805.31,2,4
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2026-03,0.0,0,0,7010.85,3,14,0.0,0,0,0.0,0,0,0.0,0,0,7010.85,3,14
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2026-04,0.0,0,0,1715.76,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1715.76,1,4
CHI - POST - 601,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 601,Other,4,3.0,10,True,2026-05,0.0,0,0,1908.76,1,4,0.0,0,0,0.0,0,0,0.0,0,0,1908.76,1,4
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-07,3838.68,3,9,2744.28,2,5,0.0,0,0,0.0,0,0,0.0,0,0,6582.96,5,14
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-08,6146.5,5,13,2040.06,1,3,0.0,0,0,0.0,0,0,0.0,0,0,8186.56,6,16
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-09,2049.61,2,6,4631.21,3,10,0.0,0,0,0.0,0,0,0.0,0,0,6680.82,5,16
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-10,642.77,2,4,9605.47,6,17,199.0,1,1,0.0,0,0,405.98,1,2,10853.22,10,24
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-11,8346.04,5,39,2090.4,1,4,0.0,0,0,0.0,0,0,1048.97,1,2,11485.41,7,45
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2025-12,586.42,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,586.42,1,2
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2026-01,1035.97,1,4,0.0,0,0,0.0,0,0,0.0,0,0,436.99,1,2,1472.96,2,6
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2026-02,912.52,1,7,0.0,0,0,1096.42,1,4,871.2,1,4,0.0,0,0,2880.14,3,15
CHI - POST - 602,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 602,Other,4,3.0,10,True,2026-03,1443.05,1,2,1527.7,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2970.75,2,6
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2025-08,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,361.6,1,1,361.6,1,1
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2025-09,317.19,1,2,3266.4,2,7,0.0,0,0,0.0,0,0,0.0,0,0,3583.59,3,9
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2025-10,3007.05,4,10,7370.69,3,11,0.0,0,0,0.0,0,0,0.0,0,0,10377.74,7,21
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2025-11,4573.97,5,17,1067.41,1,2,0.0,0,0,0.0,0,0,0.0,0,0,5641.38,6,19
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2025-12,5107.17,5,19,1080.99,1,2,0.0,0,0,0.0,0,0,1022.35,1,3,7210.51,7,24
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2026-01,1910.54,4,11,570.11,1,2,0.0,0,0,0.0,0,0,0.0,0,0,2480.65,5,13
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2026-02,2418.09,5,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2418.09,5,14
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2026-03,0.0,0,0,2680.25,1,3,0.0,0,0,0.0,0,0,0.0,0,0,2680.25,1,3
CHI - POST - 603,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 603,Other,4,3.0,10,True,2026-04,0.0,0,0,1402.07,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1402.07,1,3
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-07,3218.46,2,7,0.0,0,0,1457.58,1,3,0.0,0,0,975.8,1,2,5651.84,4,12
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-08,0.0,0,0,10516.89,1,32,0.0,0,0,0.0,0,0,0.0,0,0,10516.89,1,32
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-09,0.0,0,0,4286.93,3,9,0.0,0,0,0.0,0,0,827.77,1,3,5114.7,4,12
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-10,1703.84,3,9,5349.39,2,8,0.0,0,0,0.0,0,0,651.75,1,3,7704.98,6,20
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-11,3047.2,3,15,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3047.2,3,15
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2025-12,2592.46,1,10,783.59,1,2,0.0,0,0,0.0,0,0,0.0,0,0,3376.05,2,12
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2026-01,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,844.04,1,6,844.04,1,6
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2026-02,632.65,1,4,0.0,0,0,0.0,0,0,0.0,0,0,502.69,1,2,1135.34,2,6
CHI - POST - 604,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 604,Other,3,2.0,10,True,2026-03,0.0,0,0,2732.08,2,5,0.0,0,0,0.0,0,0,0.0,0,0,2732.08,2,5
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-06,15807.32,1,33,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,15807.32,1,33
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-08,2519.28,2,5,7316.4,3,10,0.0,0,0,0.0,0,0,1761.8,1,6,11597.48,6,21
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-09,2652.08,1,10,3366.36,2,6,2524.91,1,7,0.0,0,0,0.0,0,0,8543.35,4,23
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-10,1169.77,2,7,6045.38,3,8,0.0,0,0,0.0,0,0,1779.47,3,7,8994.62,8,22
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-11,3314.93,4,11,771.25,1,2,0.0,0,0,0.0,0,0,0.0,0,0,4086.18,5,13
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2025-12,8307.2,1,39,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,8307.2,1,39
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2026-01,7661.55,1,54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,7661.55,1,54
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2026-03,0.0,0,0,1501.78,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1501.78,1,3
CHI - POST - 605,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 605,Other,4,3.0,10,True,2026-06,0.0,0,0,2832.03,1,5,0.0,0,0,0.0,0,0,0.0,0,0,2832.03,1,5
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-07,1753.37,2,8,0.0,0,0,2782.53,1,3,0.0,0,0,0.0,0,0,4535.9,3,11
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-08,5652.97,5,12,3479.88,1,4,0.0,0,0,0.0,0,0,0.0,0,0,9132.85,6,16
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-09,4744.27,4,12,1430.21,1,3,0.0,0,0,0.0,0,0,0.0,0,0,6174.48,5,15
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-10,8472.95,5,17,3257.76,2,4,0.0,0,0,0.0,0,0,405.98,1,2,12136.69,8,23
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-11,4435.82,3,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4435.82,3,13
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2025-12,528.12,1,2,4655.88,3,7,972.4,1,6,350.46,1,1,577.46,1,2,7084.32,7,18
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2026-01,1341.86,2,6,0.0,0,0,0.0,0,0,475.09,1,3,0.0,0,0,1816.95,3,9
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2026-02,997.79,1,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,997.79,1,6
CHI - POST - 606,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 606,Other,4,3.0,10,True,2026-03,0.0,0,0,1039.03,1,2,0.0,0,0,0.0,0,0,1729.62,1,3,2768.65,2,5
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2025-07,1569.61,1,6,1099.89,1,2,2237.29,1,3,0.0,0,0,0.0,0,0,4906.79,3,11
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2025-08,2257.19,1,3,7191.39,2,12,0.0,0,0,0.0,0,0,1931.36,1,6,11379.94,4,21
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2025-09,2606.97,2,6,3730.39,2,8,0.0,0,0,0.0,0,0,795.63,1,2,7132.99,5,16
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2025-10,13801.16,2,49,7718.68,4,11,0.0,0,0,0.0,0,0,0.0,0,0,21519.84,6,60
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2025-12,2422.61,3,9,1749.82,1,5,0.0,0,0,0.0,0,0,589.29,1,2,4761.72,5,16
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2026-01,4137.17,2,30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4137.17,2,30
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2026-02,3644.8,2,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3644.8,2,20
CHI - POST - 607,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 607,Other,4,3.0,10,True,2026-03,1618.38,1,7,3345.39,2,6,0.0,0,0,0.0,0,0,0.0,0,0,4963.77,3,13
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-07,4144.23,2,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4144.23,2,12
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-08,3536.03,3,11,0.0,0,0,0.0,0,0,0.0,0,0,1417.52,1,2,4953.55,4,13
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-09,0.0,0,0,6200.87,4,12,0.0,0,0,0.0,0,0,0.0,0,0,6200.87,4,12
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-10,2227.98,2,13,5089.03,3,8,801.0,1,3,0.0,0,0,0.0,0,0,8118.01,6,24
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-11,1958.0,3,9,0.0,0,0,0.0,0,0,399.82,1,1,0.0,0,0,2357.82,4,10
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2025-12,4252.38,3,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4252.38,3,21
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2026-01,377.71,1,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,377.71,1,3
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2026-02,0.0,0,0,0.0,0,0,0.0,0,0,500.0,1,2,314.95,1,2,814.95,2,4
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2026-03,1267.83,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1267.83,1,2
CHI - POST - 608,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 608,Other,4,3.0,10,True,2026-08,0.0,0,0,7959.79,1,8,0.0,0,0,0.0,0,0,0.0,0,0,7959.79,1,8
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2025-09,0.0,0,0,1079.75,1,2,0.0,0,0,0.0,0,0,2316.71,2,5,3396.46,3,7
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2025-10,2461.18,4,9,3458.91,2,5,0.0,0,0,455.35,1,2,335.73,1,1,6711.17,8,17
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2025-11,3340.27,4,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3340.27,4,13
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2025-12,2764.82,5,12,2285.38,2,6,0.0,0,0,0.0,0,0,0.0,0,0,5050.2,7,18
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2026-01,2018.69,4,11,0.0,0,0,994.49,1,11,0.0,0,0,0.0,0,0,3013.18,5,22
CHI - POST - 609,"853 West Blackhawk Street, Chicago, Illinois 60642, United States",CHI - POST - 609,Other,3,2.0,8,True,2026-02,1855.25,4,11,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1855.25,4,11
